Location,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm
WaggaWagga,6.0649999999999995,20.78,1.5699999999999998,42.05,12.05,17.55,70.75,40.65,1018.3950000000001,1015.515,11.785,19.195
WaggaWagga,8.33,23.25,1.34,40.55,12.25,16.05,64.3,38.6,1017.1200000000001,1013.8149999999999,14.635,22.134999999999998
WaggaWagga,4.62,19.4,1.1300000000000001,39.55,12.2,17.75,71.85,39.7,1015.6299999999999,1012.525,11.36,18.47
WaggaWagga,16.794999999999998,32.714999999999996,2.96,44.5,15.7,15.35,51.5,26.65,1015.5649999999999,1012.2049999999999,22.975,30.755000000000003
WaggaWagga,16.294999999999998,33.739999999999995,0.06,46.2,15.3,22.0,41.95,16.75,1015.6850000000001,1012.485,23.415,31.945
WaggaWagga,14.15,30.79,1.51,46.15,13.0,20.05,45.45,25.4,1012.68,1010.335,21.435,28.675
WaggaWagga,11.1,25.79,0.7,34.95,10.1,14.15,60.85,36.25,1019.085,1016.29,16.2,24.31
WaggaWagga,14.169999999999998,28.47,1.45,41.75,14.15,14.05,51.25,33.8,1015.2149999999999,1011.945,20.125,26.455000000000002
WaggaWagga,16.125,30.75,0.86,44.1,14.6,17.4,47.4,22.3,1014.8149999999999,1011.975,20.575,29.014999999999997
WaggaWagga,3.7350000000000003,14.725,0.68,33.35,8.95,16.15,81.4,59.4,1020.7299999999999,1018.1299999999999,7.965000000000001,13.819999999999999
WaggaWagga,5.68,16.435,0.9400000000000001,32.4,10.85,14.85,75.7,54.15,1020.485,1018.4649999999999,10.055,15.315000000000001
WaggaWagga,5.515,15.475,1.15,30.8,10.15,13.0,81.05,60.4,1022.82,1020.2,9.120000000000001,14.9
WaggaWagga,8.575,22.61,0.0,37.3,13.05,16.5,69.75,44.1,1021.2850000000001,1018.28,14.8,21.64
WaggaWagga,6.415000000000001,17.11,7.65,37.3,14.7,17.35,76.65,55.9,1020.7850000000001,1018.5450000000001,10.915000000000001,15.959999999999999
WaggaWagga,5.085,14.469999999999999,3.8200000000000003,37.9,12.95,20.2,83.65,65.3,1016.8700000000001,1014.46,9.365,12.790000000000001
WaggaWagga,13.255,26.619999999999997,3.69,41.15,12.4,17.25,65.05,35.5,1012.93,1010.445,18.54,25.325
WaggaWagga,15.49,29.695,0.42000000000000004,43.9,14.25,16.1,61.0,38.7,1012.9100000000001,1010.4200000000001,21.485,28.28
WaggaWagga,12.395,25.055,1.9799999999999998,36.8,13.9,15.4,65.25,43.25,1018.26,1015.615,18.23,23.75
WaggaWagga,12.775,25.880000000000003,0.71,28.45,8.6,12.1,76.5,44.5,1022.6,1019.985,16.93,24.759999999999998
WaggaWagga,13.755,25.355,1.04,35.8,15.1,12.9,67.45,47.75,1019.15,1016.68,18.065,23.915
WaggaWagga,17.315,28.4,6.3100000000000005,38.7,13.0,13.8,68.65,48.1,1015.54,1013.05,20.81,26.85
WaggaWagga,6.465000000000001,16.91,7.32,29.2,10.1,12.0,79.45,59.6,1024.16,1021.7,10.58,15.705000000000002
WaggaWagga,3.65,15.63,1.75,26.45,8.65,10.9,85.35,58.9,1024.8,1022.075,7.995,14.819999999999999
WaggaWagga,5.39,17.55,0.9199999999999999,27.3,9.6,12.65,78.65,51.35,1019.485,1016.9649999999999,10.184999999999999,16.845
WaggaWagga,14.655000000000001,27.35,4.66,39.85,13.95,15.75,65.35,44.0,1016.725,1013.35,19.775,25.655
WaggaWagga,15.49,30.865,0.97,45.8,15.6,18.95,55.0,26.45,1011.1700000000001,1008.28,21.365000000000002,29.075
WaggaWagga,17.44,30.475,1.52,45.0,17.9,16.95,58.3,35.15,1013.695,1010.905,21.44,28.755000000000003
WaggaWagga,8.315000000000001,24.91,1.4599999999999997,36.5,13.25,17.25,64.4,30.25,1018.2149999999999,1015.125,15.594999999999999,23.875
WaggaWagga,7.334999999999999,21.165,2.06,39.05,14.2,16.75,66.1,41.95,1019.1049999999999,1016.415,14.180000000000001,19.990000000000002
WaggaWagga,11.41,30.775,1.1400000000000001,44.75,14.35,20.95,46.35,16.6,1014.595,1011.39,19.990000000000002,29.165
WaggaWagga,6.195,18.19,0.99,30.75,14.0,14.7,76.15,52.65,1021.2,1018.7,10.55,17.07
WaggaWagga,4.825,14.09,4.79,29.65,10.6,11.85,84.05,62.65,1023.9350000000001,1021.7950000000001,8.055,13.015
WaggaWagga,3.405,13.51,1.54,27.85,10.45,14.2,84.35,60.5,1024.815,1022.415,7.375,12.595
WaggaWagga,8.295,20.82,2.79,31.55,11.8,14.1,66.1,42.95,1021.585,1019.555,13.084999999999999,19.81
WaggaWagga,11.41,26.76,0.53,36.85,11.95,17.9,62.9,34.55,1017.5350000000001,1014.71,16.98,25.43
WaggaWagga,6.404999999999999,18.61,0.65,38.5,12.75,21.0,72.05,43.8,1022.2,1019.635,11.629999999999999,17.57
WaggaWagga,11.865,26.580000000000002,0.8800000000000001,46.25,15.6,19.55,51.8,30.2,1014.365,1011.47,18.119999999999997,25.244999999999997
WaggaWagga,15.13,30.714999999999996,1.08,42.9,16.05,20.7,52.9,24.35,1013.875,1011.2700000000001,21.130000000000003,28.93
WaggaWagga,19.215,34.39,1.75,42.4,17.25,15.15,48.25,25.1,1012.9399999999999,1009.625,24.235,32.95
WaggaWagga,10.395,28.005000000000003,0.41,42.35,14.4,18.0,53.5,26.8,1014.54,1011.1200000000001,17.735,26.419999999999998
Walpole,11.14,17.580000000000002,4.5600000000000005,45.25,16.7,16.1,79.25,71.8,1018.8700000000001,1017.625,13.63,15.959999999999999
Walpole,11.620000000000001,18.080000000000002,3.31,46.35,16.3,18.85,87.2,73.35,1018.21,1016.93,13.794999999999998,16.365000000000002
Walpole,9.870000000000001,16.169999999999998,7.17,48.0,15.1,18.4,83.2,71.2,1016.6,1015.1,12.28,14.785
Walpole,13.85,24.775,1.7099999999999997,39.25,13.85,19.45,67.9,55.95,1018.675,1016.6899999999999,19.22,22.490000000000002
Walpole,14.084999999999999,21.919999999999998,2.3600000000000003,42.85,16.65,19.75,70.3,61.5,1016.6,1015.305,17.855,20.134999999999998
Walpole,13.025,22.134999999999998,0.82,34.6,11.7,16.15,82.4,62.4,1017.925,1015.9100000000001,16.395,20.365000000000002
Walpole,12.965,21.72,1.3,39.6,14.75,19.1,67.85,60.8,1018.2299999999999,1017.4350000000001,18.335,20.080000000000002
Walpole,12.66,21.905,0.6399999999999999,39.0,15.6,19.1,67.0,66.1,1015.4549999999999,1014.0450000000001,18.2,19.259999999999998
Walpole,15.4,26.080000000000002,0.49000000000000005,40.35,15.9,20.65,62.95,58.65,1017.4100000000001,1015.68,21.16,23.369999999999997
Walpole,13.3,23.095,2.07,41.5,14.95,18.0,67.9,59.9,1016.555,1015.0,18.240000000000002,21.175
Walpole,10.555,18.11,4.319999999999999,44.9,16.55,18.0,78.3,69.6,1015.2850000000001,1013.515,13.844999999999999,16.23
Walpole,11.32,19.9,2.94,44.05,14.85,20.2,75.4,66.85,1016.0049999999999,1014.6,16.165,17.990000000000002
Walpole,12.844999999999999,21.21,2.71,39.95,15.25,17.9,74.7,67.8,1017.61,1015.8399999999999,17.09,19.195
Walpole,14.74,23.04,1.19,37.25,14.0,15.65,74.15,68.95,1017.26,1015.6049999999999,18.61,21.0
Walpole,11.965,19.455000000000002,3.78,43.6,13.9,17.75,81.4,67.65,1017.72,1015.45,15.235,17.880000000000003
Walpole,12.059999999999999,19.36,5.9799999999999995,40.85,13.85,15.55,85.3,71.7,1015.9399999999999,1014.46,14.84,17.89
Walpole,10.24,19.735,2.1900000000000004,38.25,16.55,17.7,71.3,70.8,1018.14,1016.4,15.715,17.265
Walpole,12.370000000000001,20.384999999999998,2.04,41.6,15.45,17.15,72.75,64.6,1016.8399999999999,1015.8299999999999,16.325,18.575
Walpole,13.74,24.35,1.21,41.15,15.0,18.0,67.9,62.7,1013.1299999999999,1011.275,19.925,22.205
Walpole,12.3,21.009999999999998,1.9,41.5,16.4,18.15,70.1,62.1,1014.515,1013.0049999999999,16.990000000000002,18.705000000000002
Walpole,13.419999999999998,22.715,0.8800000000000001,42.75,18.3,22.35,68.6,65.4,1017.4,1015.6200000000001,18.509999999999998,20.565
Walpole,12.834999999999999,25.115000000000002,0.74,43.5,13.75,19.25,64.45,56.75,1013.8299999999999,1012.65,20.615000000000002,22.490000000000002
Walpole,11.52,20.2,2.44,42.65,17.6,19.3,78.85,71.15,1015.9100000000001,1014.1450000000001,16.05,17.905
Walpole,10.145,16.66,11.09,50.5,17.1,23.25,83.45,74.45,1013.8299999999999,1013.0350000000001,12.88,15.169999999999998
Walpole,10.815000000000001,18.86,2.7,47.45,19.9,22.6,75.6,67.4,1018.53,1017.265,15.125,16.975
Walpole,10.095,18.89,4.4799999999999995,51.45,19.1,20.65,77.7,69.9,1013.025,1012.0899999999999,15.35,16.990000000000002
Walpole,8.985,16.435,4.79,48.65,18.95,19.25,76.75,71.75,1017.8799999999999,1017.115,12.74,14.319999999999999
Walpole,11.465,20.78,2.61,38.6,15.7,16.2,68.1,67.75,1017.14,1015.8950000000001,16.815,18.56
Walpole,9.985,20.354999999999997,1.9600000000000002,37.3,12.7,16.35,69.15,66.15,1017.2850000000001,1015.25,16.055,18.235
Walpole,9.045,16.005000000000003,4.220000000000001,44.5,14.7,15.95,79.7,72.8,1016.635,1014.835,11.55,14.565000000000001
Walpole,9.440000000000001,15.63,7.45,47.95,15.95,16.2,86.9,72.35,1013.68,1012.625,11.73,14.044999999999998
Walpole,8.6,15.865,7.67,53.7,16.0,19.7,80.75,75.25,1014.925,1012.6600000000001,11.375,13.785
Walpole,12.355,19.98,1.2,31.45,10.7,13.25,86.9,69.65,1021.5649999999999,1019.765,16.02,18.425
Walpole,12.195,19.68,3.2299999999999995,37.45,12.3,15.8,81.95,70.6,1020.6850000000001,1019.2049999999999,15.194999999999999,18.16
Walpole,10.97,18.85,5.7,39.5,13.05,13.15,84.8,67.7,1019.78,1017.875,13.965,17.35
Walpole,11.89,23.185,0.12,35.95,12.15,16.2,68.55,58.75,1015.555,1013.64,18.215,21.29
Walpole,13.15,22.775,2.42,44.7,14.7,19.4,73.3,70.2,1010.585,1009.6600000000001,18.57,19.985
Walpole,14.805000000000001,24.91,1.7899999999999998,37.6,14.1,17.85,73.05,63.5,1018.1049999999999,1016.1,19.215,22.544999999999998
Walpole,10.959999999999999,18.025,4.66,39.75,13.35,15.8,82.9,69.5,1018.015,1016.3149999999999,14.030000000000001,16.630000000000003
Walpole,9.53,15.95,7.75,42.25,16.15,16.25,82.85,75.55,1021.2,1020.0,12.2,14.25
Walpole,10.47,20.21,1.81,43.3,17.6,16.95,71.55,58.6,1023.03,1020.595,15.169999999999998,18.77
Walpole,10.265,18.475,4.220000000000001,38.8,15.75,14.2,72.55,61.7,1021.86,1020.45,13.855,16.975
Walpole,13.815000000000001,22.04,1.45,38.25,14.75,17.55,77.85,62.9,1019.3100000000001,1017.2549999999999,17.279999999999998,20.53
Walpole,12.53,19.6,4.540000000000001,41.35,14.95,16.05,82.35,68.0,1018.725,1017.07,15.190000000000001,18.105
Walpole,11.584999999999999,18.905,4.1899999999999995,39.45,15.25,15.05,77.45,70.8,1020.325,1018.945,14.944999999999999,17.09
Walpole,14.725,24.634999999999998,0.43,36.35,15.05,18.2,68.95,64.45,1018.885,1017.305,19.884999999999998,22.32
Walpole,14.26,20.355,4.89,42.25,17.85,17.5,85.05,73.9,1015.1899999999999,1014.085,16.9,18.785
Walpole,15.069999999999999,22.185,1.92,38.15,15.55,17.65,79.85,75.7,1018.78,1017.095,18.805,20.085
Walpole,12.959999999999999,22.39,0.29,38.45,14.3,18.6,67.1,64.6,1018.25,1016.5600000000001,18.405,19.905
Walpole,13.469999999999999,22.244999999999997,1.6300000000000001,39.6,17.2,20.85,73.65,68.0,1018.3799999999999,1016.8100000000001,18.075,20.134999999999998
Walpole,13.280000000000001,24.015,0.38,38.55,14.95,20.2,64.55,60.55,1015.7299999999999,1014.365,19.445,21.425
Walpole,13.3,22.1,2.95,40.1,16.7,18.85,69.3,63.6,1015.135,1013.515,17.61,20.115000000000002
Walpole,16.03,25.9,1.15,37.8,15.95,19.0,69.8,59.45,1018.21,1016.6,20.73,23.865000000000002
Walpole,14.280000000000001,23.93,0.24,37.75,14.1,18.05,71.15,60.7,1019.1,1017.86,19.475,22.19
Walpole,12.61,22.615000000000002,1.2,41.05,14.5,17.15,70.15,64.35,1015.1700000000001,1013.78,17.925,20.020000000000003
Walpole,12.84,23.665,0.09,38.75,13.7,19.85,67.1,61.25,1016.9549999999999,1015.365,18.96,21.18
Walpole,9.33,16.955000000000002,6.0,41.65,15.85,16.4,83.5,73.4,1019.6700000000001,1018.3299999999999,12.209999999999999,15.15
Walpole,8.205,16.475,2.71,36.35,12.9,15.2,81.65,69.35,1019.54,1017.1049999999999,11.575,14.790000000000001
Walpole,10.68,18.925,2.7600000000000002,37.35,11.7,16.35,81.35,64.3,1016.905,1015.3,14.084999999999999,17.685
Walpole,11.690000000000001,19.785,1.94,37.55,12.35,15.45,78.6,68.1,1019.6600000000001,1017.65,15.434999999999999,18.06
Walpole,11.635,19.55,1.38,38.4,13.3,16.35,77.9,67.05,1017.4350000000001,1015.25,14.955000000000002,17.830000000000002
Walpole,13.330000000000002,22.134999999999998,0.75,38.95,12.8,18.0,72.1,62.5,1019.735,1017.8,16.98,20.075
Walpole,11.95,21.04,4.67,37.65,14.05,15.8,79.25,59.7,1018.625,1017.18,14.995,19.240000000000002
Walpole,13.99,25.05,0.33,37.3,12.75,19.05,73.3,59.0,1016.5799999999999,1015.0,18.869999999999997,22.965
Watsonia,8.525,19.375,1.56,41.65,12.1,16.85,75.95,51.65,1019.2299999999999,1016.325,13.385,18.195
Watsonia,8.940000000000001,21.66,1.1099999999999999,39.35,10.75,16.45,71.35,44.1,1020.3299999999999,1018.415,13.934999999999999,20.05
Watsonia,8.885,21.405,0.77,37.0,10.35,15.1,75.35,48.95,1020.28,1017.7299999999999,13.465,20.22
Watsonia,7.85,13.86,1.31,44.75,14.1,14.65,84.5,73.8,1013.6450000000001,1012.515,9.83,12.345
Watsonia,6.44,15.75,0.65,32.3,8.85,12.7,91.15,65.1,1025.1,1022.695,9.18,14.75
Watsonia,8.334999999999999,17.155,1.8699999999999999,40.65,11.25,14.65,81.0,61.7,1020.0600000000001,1018.2,11.385,15.89
Watsonia,11.045,22.535,0.8400000000000001,39.5,10.8,16.7,74.85,44.7,1017.4350000000001,1015.595,14.475,21.235
Watsonia,9.02,19.82,0.5,31.5,8.15,11.95,84.15,57.75,1023.9649999999999,1021.4649999999999,12.440000000000001,18.61
Watsonia,10.015,20.18,1.21,42.7,10.55,17.55,79.85,52.0,1018.4950000000001,1016.49,13.805000000000001,18.455000000000002
Watsonia,12.53,25.285,1.25,39.2,10.2,15.3,69.65,45.55,1013.325,1011.51,17.384999999999998,23.585
Watsonia,13.91,26.860000000000003,0.6900000000000001,41.35,9.85,16.65,71.7,44.2,1017.2450000000001,1015.3,17.835,24.985
Watsonia,13.594999999999999,25.21,2.54,42.75,11.95,15.55,73.25,50.3,1012.78,1010.9350000000001,17.294999999999998,23.494999999999997
Watsonia,9.305,20.005000000000003,1.54,42.05,11.85,15.75,76.05,49.9,1015.2950000000001,1013.11,13.5,18.825
Watsonia,8.99,19.509999999999998,0.67,42.75,13.55,19.2,67.3,60.1,1017.275,1015.6850000000001,14.184999999999999,17.565
Watsonia,9.51,17.975,2.21,41.85,13.5,16.05,80.05,61.35,1015.6299999999999,1014.275,12.355,16.335
Watsonia,6.705,15.334999999999999,2.2800000000000002,34.4,10.85,12.85,89.3,64.15,1021.1899999999999,1019.4799999999999,9.379999999999999,14.555000000000001
Watsonia,6.095000000000001,14.684999999999999,0.66,40.0,11.5,16.65,81.9,60.15,1018.8100000000001,1016.25,9.07,13.615
Watsonia,8.01,16.619999999999997,2.02,35.55,9.9,15.05,86.45,64.9,1020.725,1018.85,10.27,15.255
Watsonia,12.87,25.4,0.76,37.1,8.35,16.25,77.25,44.0,1019.095,1016.7450000000001,16.06,24.04
Watsonia,11.89,22.509999999999998,1.02,36.8,9.15,11.5,76.85,57.5,1017.2700000000001,1015.325,15.670000000000002,20.88
Watsonia,9.355,20.44,2.04,37.45,9.1,15.2,79.15,49.75,1016.57,1014.9950000000001,13.294999999999998,19.1
Watsonia,13.77,26.605,0.9800000000000001,43.35,9.6,16.15,68.15,47.05,1013.55,1011.2950000000001,18.715,24.375
Watsonia,14.540000000000001,30.419999999999998,0.8400000000000001,43.5,11.5,17.85,58.95,39.85,1013.7450000000001,1012.32,20.345,26.97
Watsonia,13.625,27.525,0.26,41.55,12.3,16.15,63.2,39.8,1018.2,1015.95,17.83,25.764999999999997
Watsonia,8.865,17.165,3.8899999999999997,43.8,13.2,15.95,79.95,59.25,1013.345,1010.8950000000001,12.225,15.885
Watsonia,10.385,19.619999999999997,1.5,36.15,10.5,14.6,76.45,59.35,1017.275,1016.11,14.115,17.97
Watsonia,8.7,18.625,2.35,42.85,14.35,18.25,72.6,57.0,1015.905,1014.195,12.504999999999999,16.46
Watsonia,5.75,13.61,2.25,33.65,8.15,13.35,92.45,70.1,1017.21,1015.5450000000001,8.254999999999999,12.815000000000001
Watsonia,8.785,15.645,1.51,42.15,13.45,16.3,79.0,61.6,1018.8,1017.1049999999999,11.115,14.219999999999999
Watsonia,7.220000000000001,16.225,2.17,44.6,11.85,15.35,84.7,65.2,1019.3299999999999,1017.32,10.65,14.809999999999999
Watsonia,11.004999999999999,19.985,6.0600000000000005,36.5,11.6,13.65,87.8,58.45,1021.43,1019.4,13.615,18.785
Watsonia,6.275,18.77,0.82,24.5,6.75,9.45,93.0,60.05,1026.5,1024.2450000000001,9.385,16.994999999999997
Watsonia,8.645,19.095,1.4099999999999997,30.95,7.95,11.95,89.1,60.25,1018.5,1016.55,11.845,17.935
Watsonia,15.85,28.865,4.709999999999999,37.6,11.6,14.7,66.05,41.05,1011.4549999999999,1010.0,19.695,26.805
Watsonia,13.790000000000001,28.635,0.55,40.6,8.7,16.85,72.45,39.35,1016.07,1013.74,18.155,27.419999999999998
Watsonia,12.705,25.03,2.8,36.4,10.0,14.85,75.95,45.7,1016.5899999999999,1015.405,16.31,23.355
Watsonia,9.055,22.009999999999998,0.51,39.05,10.1,15.05,71.35,43.95,1024.335,1021.74,14.419999999999998,20.805
Watsonia,10.65,22.32,1.05,36.8,10.65,14.75,77.05,49.15,1020.075,1018.05,14.995,20.7
Watsonia,9.379999999999999,21.925,0.7999999999999999,39.4,8.85,16.15,78.8,54.15,1019.615,1017.74,14.155000000000001,20.2
Watsonia,6.1850000000000005,13.294999999999998,1.0,33.8,7.05,12.05,90.9,68.7,1022.8299999999999,1021.3399999999999,8.235,12.2
Watsonia,5.720000000000001,14.875,0.44000000000000006,30.8,9.85,12.05,89.05,61.15,1023.865,1021.415,8.49,13.905000000000001
Watsonia,7.55,15.084999999999999,1.27,41.65,11.6,15.8,84.15,61.95,1019.45,1017.49,10.33,13.75
Watsonia,14.930000000000001,26.49,0.9400000000000001,37.25,8.25,15.85,76.25,49.5,1017.54,1015.635,18.035,24.73
Watsonia,12.89,23.255,0.69,41.9,10.9,17.65,67.85,50.05,1017.8799999999999,1015.875,16.46,21.794999999999998
Watsonia,10.84,23.31,1.54,34.4,8.2,13.8,75.6,44.4,1020.5350000000001,1018.22,14.98,22.119999999999997
Watsonia,14.415000000000001,30.485000000000003,1.58,41.35,13.75,18.5,57.3,35.3,1015.2950000000001,1013.21,20.884999999999998,28.235000000000003
Watsonia,14.35,28.375,0.41,43.1,9.9,16.9,68.75,39.0,1013.35,1010.85,18.84,26.744999999999997
Watsonia,14.565000000000001,28.425,0.47000000000000003,40.15,8.7,14.95,68.4,42.8,1016.4399999999999,1013.5200000000001,19.025,26.82
Watsonia,14.080000000000002,26.53,5.24,42.55,10.7,17.8,63.75,48.85,1012.4200000000001,1011.7299999999999,19.435,24.075
Watsonia,9.665000000000001,19.785,1.39,43.0,12.1,18.1,71.85,50.1,1017.6299999999999,1016.14,13.49,18.335
Watsonia,10.57,21.855,1.72,40.7,11.35,17.95,74.7,54.5,1018.5,1017.32,15.169999999999998,20.4
Watsonia,13.09,23.575,3.2,28.95,8.05,11.7,84.4,58.5,1017.095,1015.14,15.620000000000001,22.240000000000002
Watsonia,14.8,27.814999999999998,3.8,43.7,9.85,18.55,72.1,46.7,1015.2450000000001,1013.525,18.945,25.910000000000004
Watsonia,12.16,25.155,2.2,39.15,11.6,17.45,73.35,47.1,1015.695,1013.485,16.259999999999998,24.03
Watsonia,6.56,16.3,2.02,31.1,8.0,11.8,89.2,61.15,1020.35,1018.28,9.33,15.2
Watsonia,8.125,21.115000000000002,0.35,31.5,8.2,15.15,78.75,54.1,1020.18,1018.3399999999999,11.945,19.009999999999998
Watsonia,8.98,19.195,1.6600000000000001,41.65,11.2,17.6,79.5,53.05,1016.36,1013.9950000000001,12.08,18.065
Watsonia,7.755,16.715,1.65,45.85,14.1,18.25,75.15,56.75,1013.725,1011.6049999999999,11.47,15.24
Watsonia,7.615,15.775,1.7,42.2,12.85,17.1,82.45,62.8,1013.1899999999999,1010.6450000000001,10.39,14.544999999999998
Watsonia,6.36,15.819999999999999,1.7100000000000002,43.6,12.4,18.2,81.85,58.6,1018.2299999999999,1016.015,9.59,14.825
Watsonia,5.7,14.425,2.66,35.9,10.15,14.55,92.65,69.5,1020.75,1018.68,8.42,13.495
Watsonia,4.95,14.165000000000001,1.5699999999999998,32.1,8.75,12.1,90.7,63.7,1018.57,1015.6299999999999,7.289999999999999,13.165000000000001
Watsonia,7.875,15.915000000000001,1.59,40.85,11.6,17.2,83.15,62.75,1019.0649999999999,1017.365,10.67,14.830000000000002
Watsonia,13.985,27.410000000000004,1.15,43.6,8.45,18.45,74.2,42.15,1020.32,1017.9649999999999,17.794999999999998,25.714999999999996
Williamtown,12.25,24.395,1.8800000000000001,41.55,16.35,24.05,64.25,53.8,1019.9399999999999,1017.4,19.215,22.425
Williamtown,16.619999999999997,28.560000000000002,1.31,45.1,17.9,25.8,66.15,53.65,1013.585,1011.075,22.865000000000002,26.355
Williamtown,12.120000000000001,23.22,3.5700000000000003,43.9,18.5,21.05,71.0,50.55,1020.3799999999999,1017.9,17.065,21.66
Williamtown,9.48,21.855,1.45,40.2,17.15,21.8,73.9,47.45,1021.65,1018.85,14.669999999999998,20.89
Williamtown,8.93,21.155,6.29,40.8,18.25,21.25,71.85,55.3,1023.6299999999999,1020.6200000000001,14.780000000000001,19.365000000000002
Williamtown,10.475,20.215,16.14,48.8,23.05,24.3,72.2,55.7,1021.0649999999999,1019.135,15.055000000000001,18.755000000000003
Williamtown,6.840000000000001,18.27,5.68,40.2,16.4,20.7,76.1,53.35,1025.205,1022.155,11.084999999999999,17.405
Williamtown,14.280000000000001,23.82,8.870000000000001,39.75,14.1,22.4,75.6,62.15,1019.135,1017.675,18.855,21.994999999999997
Williamtown,17.369999999999997,28.439999999999998,4.79,43.35,14.4,23.75,72.4,53.55,1015.695,1013.3,22.455,26.945
Williamtown,15.334999999999999,26.65,3.53,46.55,17.7,24.3,72.6,51.45,1016.0,1014.235,20.195,24.705000000000002
Williamtown,6.305,19.825,0.9800000000000001,38.7,16.3,21.8,62.75,43.2,1021.3,1018.165,12.969999999999999,18.505000000000003
Williamtown,10.629999999999999,27.044999999999998,1.7100000000000002,49.45,13.85,27.55,52.3,32.95,1016.735,1013.365,19.3,24.97
Williamtown,10.184999999999999,24.1,4.85,33.25,15.65,15.9,68.9,48.45,1022.14,1019.025,16.755000000000003,22.865000000000002
Williamtown,11.055,21.185,4.87,32.85,14.95,16.25,85.75,61.05,1020.6,1018.1299999999999,15.005,20.105
Williamtown,10.61,22.165,1.3900000000000001,37.25,15.15,19.4,71.5,50.65,1021.3549999999999,1018.0799999999999,15.684999999999999,21.11
Williamtown,17.134999999999998,28.419999999999998,2.67,41.45,18.3,25.6,63.35,49.6,1015.97,1013.9799999999999,22.955000000000002,26.72
Williamtown,13.069999999999999,23.525,6.74,35.6,14.1,20.4,76.7,57.75,1019.805,1017.4,18.07,22.259999999999998
Williamtown,13.55,25.915,10.96,45.05,14.1,24.65,67.55,49.9,1016.3950000000001,1014.2049999999999,20.259999999999998,24.28
Williamtown,15.45,27.57,1.64,45.2,17.4,25.75,64.5,50.0,1014.76,1012.775,21.215,25.34
Williamtown,14.23,26.835,0.07999999999999999,41.95,14.05,24.3,61.4,46.7,1016.945,1014.165,21.015,25.36
Williamtown,14.705000000000002,27.3,0.96,42.8,16.35,23.05,65.5,46.95,1014.3299999999999,1012.095,21.21,25.78
Williamtown,20.065,30.005000000000003,3.09,44.5,17.95,24.0,67.9,60.5,1012.575,1010.71,24.580000000000002,27.244999999999997
Williamtown,7.99,19.744999999999997,1.27,39.5,18.85,18.9,69.6,53.25,1023.1,1020.5049999999999,13.805000000000001,18.8
Williamtown,9.67,20.145,4.68,51.4,23.7,29.15,61.95,47.35,1015.335,1013.165,15.245,18.69
Williamtown,10.985,22.365000000000002,0.735,39.5,16.75,19.75,76.7,56.45,1020.22,1017.665,16.294999999999998,21.130000000000003
Williamtown,9.805,21.845,0.32999999999999996,35.15,17.55,19.2,75.6,51.95,1021.2549999999999,1018.695,15.044999999999998,20.59
Williamtown,11.22,19.759999999999998,10.66,36.55,16.2,17.75,85.65,68.95,1023.885,1022.03,14.415000000000001,18.494999999999997
Williamtown,19.1,29.089999999999996,4.04,46.3,14.15,24.6,76.55,59.05,1014.875,1012.79,22.85,27.18
Williamtown,15.125,24.994999999999997,4.4399999999999995,40.3,14.55,21.5,80.6,59.9,1019.4350000000001,1017.22,19.39,23.805
Williamtown,17.335,26.744999999999997,5.76,42.65,15.55,21.6,76.2,65.35,1017.485,1015.61,22.085,24.81
Williamtown,16.915,29.419999999999998,3.3300000000000005,43.95,12.85,24.2,66.75,47.55,1012.3950000000001,1009.72,23.07,27.82
Williamtown,17.875,29.005000000000003,7.725,42.65,15.8,22.3,71.2,55.65,1016.155,1013.885,22.835,27.02
Williamtown,7.705,21.15,3.15,42.3,16.05,23.05,64.9,45.25,1021.36,1017.9950000000001,15.015,19.89
Williamtown,13.64,25.4,2.7800000000000002,42.85,15.15,22.75,70.1,52.25,1021.4649999999999,1018.6850000000001,19.84,23.725
Williamtown,11.535,22.825,6.6800000000000015,42.0,20.0,23.2,70.0,51.1,1018.985,1016.25,17.015,21.765
Williamtown,8.254999999999999,20.925,0.17,39.9,19.6,18.05,68.05,47.6,1023.8549999999999,1020.4,13.77,19.975
Williamtown,9.334999999999999,21.294999999999998,1.07,42.3,21.1,18.75,69.3,47.95,1018.3799999999999,1015.65,14.34,19.759999999999998
Williamtown,18.36,29.675,0.22000000000000003,41.6,12.4,23.4,72.0,50.45,1017.525,1015.76,23.815,28.514999999999997
Williamtown,14.780000000000001,25.7,1.72,36.95,12.85,19.1,76.2,60.0,1021.135,1018.0799999999999,20.055,24.15
Williamtown,17.84,28.169999999999998,2.54,38.7,12.65,22.1,80.0,58.45,1015.53,1013.5049999999999,22.425,26.855
Williamtown,18.044999999999998,29.075,1.4499999999999997,39.9,14.4,22.95,74.25,55.7,1016.8799999999999,1014.8549999999999,22.48,27.65
Williamtown,16.725,30.075,2.33,41.95,15.8,23.8,67.1,45.9,1016.695,1014.15,22.765,28.25
Williamtown,15.455000000000002,27.439999999999998,1.45,45.15,15.0,24.65,72.0,51.35,1016.45,1013.78,21.259999999999998,26.15
Williamtown,18.225,27.580000000000002,2.0900000000000003,42.3,15.2,25.55,71.65,65.45,1015.375,1013.35,23.555,25.425
